logFC	logCPM	F	PValue	FDR
Zm00001eb190730	-1.07185270578994	-0.98808421888273	24.0841727459426	0.00632133141805321	0.0122145836617795
Zm00001eb409200	-0.649320814401706	0.631224946307351	13.8121951845484	0.00632445280340151	0.0122197757826316
Zm00001eb314520	0.296212943189185	2.40522086412453	13.8030539613587	0.00633535759601716	0.012240004848671
Zm00001eb058960	-1.43306870095202	-1.63741628633962	24.5496987183402	0.00634548424432755	0.0122587278534582
Zm00001eb376490	0.200715913949536	7.37362819487332	13.7889622325446	0.00635221460515198	0.0122708875103918
Zm00001eb060470	0.172813127740858	7.20874482730993	13.7871098950521	0.00635443465186132	0.0122743332986932
Zm00001eb085100	0.197543313461079	4.8211234910099	13.783102359033	0.00635924108718995	0.0122827741828232
Zm00001eb053190	-0.296878235772864	3.21159776009166	13.7826664020107	0.00635976422922563	0.0122829413623281
Zm00001eb343360	-0.190580469257723	5.13091264029317	13.7735961394108	0.00637066077045029	0.0123031418256349
Zm00001eb042000	0.203300204693338	3.85884118536712	13.7718913560269	0.00637271144426647	0.012306257380259
Zm00001eb042990	0.346595672238101	2.88988056581445	13.7668367827616	0.00637879647044277	0.0123171626561041
Zm00001eb144930	0.529075944665097	8.7554154772328	13.7529082961365	0.00639560256837179	0.0123487669108896
Zm00001eb334470	-0.451330348073564	1.44117454301385	13.749864685883	0.00639928243971402	0.0123550241668209
Zm00001eb126760	0.346929244199054	3.85332115131292	13.7444300099523	0.00640585988808028	0.0123668745001887
Zm00001eb434370	0.177707698133308	5.18720233190797	13.7382705906493	0.00641332481684328	0.0123804364208226
Zm00001eb431660	0.521865217992545	1.41243379331497	13.737106071017	0.00641473739698519	0.012382313682798
Zm00001eb295350	0.183132492526313	4.88774824480703	13.7364171201245	0.00641557329026696	0.012382750483074
Zm00001eb193650	-0.430106911562917	1.39780864478034	15.1539414900383	0.00641584395364222	0.012382750483074
Zm00001eb128100	-1.24053769557676	-1.32759387377906	19.7947580312327	0.00641641368109769	0.0123830005833449
Zm00001eb105130	-0.173748760205934	4.95856412447129	13.729355655795	0.00642414880263492	0.0123970781544229
Zm00001eb016770	0.222777800226544	3.86596102553383	13.7273414928357	0.00642659747954813	0.0124009529142392
Zm00001eb362490	0.224476343969912	6.15553633801645	13.7256376458577	0.00642866981813131	0.0124041009987865
Zm00001eb005530	0.196735710152701	6.2962310557533	13.7220377087549	0.0064330510954862	0.0124117034371423
Zm00001eb414700	-0.222563571164736	3.82346032719871	13.7205962101066	0.00643480651997924	0.0124142389517312
Zm00001eb097340	-0.31324969651514	2.50012290943832	13.7124896900305	0.006444689750623	0.0124324534725746
Zm00001eb064450	-0.217512606308657	3.58728998367613	13.7112101922419	0.00644625143078773	0.0124346134901462
Zm00001eb188960	-0.233961669596871	7.84889290480658	13.7089816023175	0.00644897266051834	0.0124390097923367
Zm00001eb119400	-0.220460499434547	3.66861186534834	13.7075928306097	0.00645066916139327	0.0124414290934831
Zm00001eb363500	0.18017810883408	5.39001991756875	13.7028916884718	0.0064564161917505	0.012451659798376
Zm00001eb181430	0.203539920953353	5.56229923219519	13.7003801599906	0.00645948912787363	0.0124567322725065
Zm00001eb052510	0.176249117409647	4.53245215725012	13.6994921696328	0.00646057605542584	0.0124579744169534
Zm00001eb029330	0.217970297041526	6.07971359593258	13.6985637223664	0.00646171275090613	0.0124593123524085
Zm00001eb410760	-0.186923101113572	4.2324156651547	13.6977932550616	0.00646265622403491	0.0124602775635278
Zm00001eb391360	0.247797869103385	4.43327320452736	13.6967741995585	0.00646390437268556	0.012461830029544
Zm00001eb326040	-0.565350311993906	0.636091363176492	18.9314643903527	0.00646454846209326	0.0124622177903612
Zm00001eb181280	-0.925761418737916	-0.640214849028609	19.2764408127702	0.00646574762240472	0.0124636754785018
Zm00001eb307680	0.181129092696151	6.63969905787542	13.6922716844272	0.00646942274657312	0.0124696381657158
Zm00001eb413080	-0.172997696011242	6.73247491273284	13.6920233237337	0.0064697273158795	0.0124696381657158
Zm00001eb041190	-0.175643009227008	5.06785103309954	13.6909215644826	0.00647107864232893	0.0124713883082122
Zm00001eb235510	-0.350354510729005	2.13009655167787	13.6886106581982	0.00647391416820988	0.0124759984388257
Zm00001eb403970	-1.36610190866883	-1.54185427188118	23.7609339587416	0.00647565993294814	0.0124783220724968
Zm00001eb098180	-1.17353025529363	-1.06486942309271	13.6867964888151	0.00647614128983745	0.0124783220724968
Zm00001eb001280	0.270273964139067	2.7835854399279	13.6865446592017	0.00647645051903742	0.0124783220724968
Zm00001eb196190	0.168785682752574	6.21548629329914	13.679238398024	0.00648543023587651	0.0124947678049818
Zm00001eb160100	-0.269005377533336	3.17025137983878	13.6766516582068	0.00648861322794613	0.0125000441355133
Zm00001eb023430	-1.06550960177163	-0.98352515570201	20.1172505271347	0.00649136728609603	0.0125044934766878
Zm00001eb339420	-0.430713439900536	2.68176627349314	13.6730326804811	0.00649306970942696	0.012506916555184
Zm00001eb331590	-0.165411915646339	6.30880978333543	13.67069037624	0.00649595613378728	0.0125116197623038
Zm00001eb264840	-0.541657886715778	0.954936158956514	13.6681162363074	0.00649913012193177	0.0125168761535069
Zm00001eb429960	-0.895512855583393	0.948314955734928	13.6644072049805	0.00650370691436692	0.0125248333444314
Zm00001eb420200	0.225085317901177	3.96443899345445	13.6567417531266	0.00651317869534644	0.0125422155657
Zm00001eb133210	-0.218235475178724	4.26824698452218	13.6436475118589	0.00652939893663639	0.0125725447994577
Zm00001eb432860	-1.58677332018915	-1.8514457725768	30.0078587379902	0.00652982244294005	0.0125725447994577
Zm00001eb033910	-0.260859645305295	3.61924829979646	13.6429197705482	0.00653030191040283	0.0125726075376222
Zm00001eb425700	-0.209265593759524	4.71231414110564	13.6353330701519	0.0065397248227578	0.0125898876531728
Zm00001eb223560	0.183248935911366	4.64116249255776	13.6347588810147	0.00654043868306033	0.0125904004043257
Zm00001eb340330	0.246871988022933	3.40361386795013	13.6339425472909	0.00654145375918292	0.0125914928886735
Zm00001eb042260	-0.198065865326494	5.20961274752039	13.6318168855211	0.00654409786408728	0.0125957206888029
Zm00001eb187770	-0.714652385197722	0.0116077138127239	21.9815742458761	0.0065454073810946	0.0125973793446241
Zm00001eb063940	-0.308870650509574	2.95228100936595	13.6297054060803	0.00654672566630754	0.01259905464778
Zm00001eb257400	0.2856383151863	2.7998500933497	13.6288823685614	0.00654775032381232	0.0126001646792159
Zm00001eb272710	-0.169303686997756	5.46356799324287	13.618302273964	0.00656094031520658	0.012624683320431
Zm00001eb244000	0.310735104033327	4.64170886551312	13.615197239368	0.00656481767809337	0.0126312803006072
Zm00001eb117820	-0.617527281758826	0.397622382924013	17.0523862605308	0.00656560669937559	0.0126319345469625
Zm00001eb152210	0.3116215239363	2.24168097296245	13.6118537619255	0.00656899603453725	0.012637591249704
Zm00001eb319520	-0.265352171544426	3.3112484662591	13.6088871245652	0.00657270626978309	0.0126438644919027
Zm00001eb170740	-0.199336807500327	4.05364083185919	13.607844552838	0.00657401079522106	0.0126455093472412
Zm00001eb394630	0.314688351617841	2.19330728063561	13.7859049350635	0.00657544253995208	0.0126473986749854
Zm00001eb203320	-0.377751881281039	1.76936748007549	13.6056283994987	0.00657678486146836	0.0126491157569422
Zm00001eb380570	-0.506514111387125	0.931438060761317	17.1437660411161	0.00658130104153557	0.0126569364619975
Zm00001eb113710	-0.225265674119401	4.40178934450867	13.6002278274116	0.00658355122263529	0.0126603985029133
Zm00001eb115320	-0.396979581017026	1.92984149303665	13.599174511274	0.00658487194554002	0.0126620728122359
Zm00001eb173730	0.205945793770082	6.727050263428	13.5910894005227	0.00659502080289165	0.0126807213824873
Zm00001eb295590	-0.254290977907202	2.90052388390602	13.5885965177714	0.00659815399144234	0.0126858787941802
Zm00001eb205300	-0.246401042491916	3.45058852276443	13.5834500302565	0.00660462833158246	0.0126974588957729
Zm00001eb358490	-0.280315151733938	2.80367626863843	13.5757254054279	0.00661436109000881	0.0127151948244693
Zm00001eb260210	-0.230054808057394	3.42595142909693	13.5752189162067	0.0066149998824497	0.0127151948244693
Zm00001eb433120	-0.48325050676587	1.27882701744588	13.5750526544886	0.00661520959144654	0.0127151948244693
Zm00001eb035080	0.238407478633508	3.25428774066879	13.5735840723921	0.00661706230664725	0.0127178870703111
Zm00001eb418950	-0.201488065208859	4.06690115836275	13.5701007491401	0.00662145937920437	0.0127254688280986
Zm00001eb169250	-0.415902737011387	1.74185875372147	13.5656248310917	0.00662711485310693	0.0127354678468108
Zm00001eb324510	0.189381149738546	6.81646245921419	13.5640597599069	0.00662909381538106	0.0127384007514467
Zm00001eb372610	-0.912489836065908	-0.556033437936392	13.5624352172452	0.0066311487674919	0.012741479266809
Zm00001eb218720	0.24983379081963	3.52171293087041	13.5574192741064	0.00663749873179535	0.0127528094871495
Zm00001eb008630	0.217692048586926	4.03083312241675	13.5567336305457	0.00663836732404356	0.0127536073678395
Zm00001eb200590	-0.220275803317989	6.68750288829622	13.5515199947899	0.00664497680838013	0.0127654337676317
Zm00001eb256880	0.186199897604629	4.29535307765419	13.5474252251837	0.00665017371005327	0.0127745450743301
Zm00001eb277060	0.264323813270189	4.31507837751109	13.5456796933203	0.00665239062549488	0.0127779311707294
Zm00001eb431990	-0.433958129322646	2.49310964133978	13.5411029963088	0.0066582077076613	0.012788231543374
Zm00001eb251030	-0.217558015850141	3.7801451210209	13.5403533309073	0.00665916116209352	0.0127891897149525
Zm00001eb152980	0.180031405102708	4.57316137353937	13.539093061485	0.00666076441243843	0.0127913956300029
Zm00001eb347460	0.1903006797612	5.13317476377452	13.5363668003454	0.00666423429362967	0.0127971856949681
Zm00001eb147490	-0.736904702887318	-0.0735159060747513	19.3454022021302	0.00667509931576849	0.0128171747304007
Zm00001eb243310	0.185948603571043	6.34036792502941	13.5230789935085	0.00668117928143988	0.012827973650722
Zm00001eb232260	-0.188129625287436	6.22742629411445	13.5221363458859	0.00668238344188868	0.0128294101101471
Zm00001eb143390	-0.270123377221844	3.20284807874839	13.5190750190101	0.00668629594772263	0.0128360457313701
Zm00001eb323610	-0.523124210705531	0.834590657171814	16.2755337419116	0.00669495735472282	0.0128517965487017
Zm00001eb200130	0.176939785566547	5.66874793773144	13.5107465501168	0.0066969547617289	0.0128547537194843
Zm00001eb153850	-0.190335460031356	4.17571781287949	13.5090494432205	0.00669912936306852	0.0128580505867492
Zm00001eb268970	0.180335454782929	7.54224311411388	13.5043559321116	0.0067051480840641	0.012868098557391
Zm00001eb166320	-0.51679133343517	0.870115670955002	17.504429629319	0.00670527919426144	0.012868098557391
Zm00001eb023980	0.963419678015471	-0.883122395179171	21.0025471360348	0.00670614225894439	0.0128688770420259
Zm00001eb103060	-0.327850651051401	2.13731597191087	14.9134548585444	0.0067114662375892	0.0128782151908563
Zm00001eb227740	-0.26566579543341	4.95197540448397	13.4967225615197	0.00671495135032364	0.012883145205265
Zm00001eb227750	-0.26566579543341	4.95197540448397	13.4967225615197	0.00671495135032364	0.012883145205265
Zm00001eb344790	0.174244265284209	5.11327848487079	13.4910168742672	0.00672229080623712	0.0128963470537112
Zm00001eb003460	0.380282021447445	3.67394961937279	13.4905087030282	0.00672294497952243	0.0128967226274297
Zm00001eb349450	-0.410654205837477	1.50112695785252	16.1808548637176	0.00672583955632455	0.012901395655392
Zm00001eb186250	0.284292179625022	3.46166151408706	13.4831013524673	0.00673248967638708	0.012913271376839
Zm00001eb154430	-0.513029944968318	1.24885596758015	13.4782807879137	0.00673871039560986	0.0129243219217457
Zm00001eb371070	-0.319153011470485	3.14771465703852	13.4772859103639	0.00673999514496414	0.0129259047994834
Zm00001eb140160	-0.326821155499472	2.29579471676368	13.4730157960855	0.00674551293883047	0.0129356050045025
Zm00001eb400510	-0.238873122660075	3.86831626172288	13.4718763912759	0.00674698623080433	0.0129375484335775
Zm00001eb349920	0.322238002661519	2.12889502567016	14.5817280079489	0.00674922131238777	0.0129409522526217
Zm00001eb067220	0.222877638367198	3.54296131003358	13.4684118664726	0.00675146848931791	0.0129443787977695
Zm00001eb077840	0.18598757250877	7.5996855131968	13.4675168663016	0.00675262701568822	0.0129457177825807
Zm00001eb105580	0.314896617947412	2.31574586131622	13.4667364527164	0.00675363742157603	0.0129467726368643
Zm00001eb428420	0.413100579174819	1.69397768345529	13.4653092492875	0.00675548572474607	0.0129486931381785
Zm00001eb241950	0.186015481977781	5.45635869570905	13.4652521029412	0.00675555974558127	0.0129486931381785
Zm00001eb155270	-0.203949763162794	4.79079918180615	13.4635076884509	0.00675781975423012	0.0129517494026058
Zm00001eb405440	-0.341645445997922	2.12065323215283	13.4633107428458	0.00675807497086278	0.0129517494026058
Zm00001eb261270	0.169488441000484	6.45833356348073	13.4626152770548	0.00675897630426626	0.0129525944652426
Zm00001eb350990	-0.306879797946593	2.92022984648984	13.4605746990371	0.00676162179988174	0.0129567816181633
Zm00001eb370810	-0.253238737560252	3.47678505213834	13.4600976273129	0.00676224048569978	0.0129570846437838
Zm00001eb078830	-0.168726211181452	5.24505760149408	13.4586204772843	0.00676415656756841	0.0129598733908996
Zm00001eb104590	0.177636351544786	5.79750405306515	13.4581095926992	0.00676481942023083	0.0129602181143309
Zm00001eb037690	-0.207514754644988	4.61256288033278	13.4577717445848	0.0067652578100186	0.0129602181143309
Zm00001eb062620	-0.225962861478443	3.70395749920202	13.457212189276	0.00676598396486354	0.0129607266880555
Zm00001eb129090	0.203000458543244	4.75784958493934	13.4562363445076	0.00676725058931959	0.0129622704302776
Zm00001eb173220	0.201152850056867	6.88225301728697	13.4555794312002	0.00676810341689664	0.0129630214126877
Zm00001eb180210	1.12188320064379	-1.25948508012712	13.4519527786421	0.00677281411097941	0.0129711608031514
Zm00001eb425910	-1.02621419715571	-0.907351287950587	23.0610070984943	0.00677413753662274	0.012972812297008
Zm00001eb095540	0.197997150233249	9.04213738689889	13.4441026561802	0.00678302492656152	0.0129889479501689
Zm00001eb404860	-0.165026794807141	6.22777846747188	13.4416077270726	0.00678627421018506	0.0129942856209996
Zm00001eb401700	0.218345404271601	7.18109967019843	13.4379741920691	0.00679100988621734	0.013002468499989
Zm00001eb213990	-0.240827931899199	3.45500122952623	13.4332236472052	0.00679720769726265	0.0130134495648035
Zm00001eb188920	0.203208753844568	4.18550560703481	13.4297390946552	0.00680175837840163	0.0130212758722068
Zm00001eb018750	-0.312215523574528	2.26787920388792	13.460728603157	0.00680853789069464	0.0130333676952305
Zm00001eb057510	-0.289201553503029	3.00019973465877	13.4124032669908	0.00682445562944088	0.0130629496991897
Zm00001eb081180	-0.48594325037441	1.28291129907551	13.4082256334949	0.00682993959563836	0.0130725573565338
Zm00001eb048270	-0.186646496327806	4.1673658515586	13.4078685203768	0.00683040863552126	0.0130725657518201
Zm00001eb335300	-0.283054497967472	2.62716557241498	13.4047064652578	0.00683456352375508	0.0130796279285304
Zm00001eb038370	0.183794193749218	8.29082954043634	13.4036014875589	0.00683601620013059	0.0130815181454546
Zm00001eb186200	-0.312572481900681	2.26299080804208	13.3989506276396	0.0068421348107173	0.0130923363099177
Zm00001eb382260	0.160687974786387	5.34592388186405	13.3944322833187	0.00684808572256101	0.0131028321353735
Zm00001eb294920	-0.174930407577459	5.89556534719387	13.3938710846838	0.00684882530961914	0.0131033560871013
Zm00001eb273840	-0.167214674399696	4.76096989671866	13.3900403077798	0.00685387647730021	0.0131114339935731
Zm00001eb344730	-0.587042804643683	1.97392882189988	13.3899562656761	0.00685398734596697	0.0131114339935731
Zm00001eb158680	0.64678861552782	0.16554509380519	19.3657359139586	0.00685444555262221	0.0131114339935731
Zm00001eb278530	0.219070633586021	3.59151908554105	13.3834189389255	0.0068626183699749	0.0131261748059606
