logFC	logCPM	F	PValue	FDR
Zm00001eb101420	-0.695847469166397	3.62384130922382	54.7023286467715	4.08147663622392e-08	2.35035459971622e-07
Zm00001eb158550	0.847673132708727	3.01024283190022	54.6981593936594	4.08445028003365e-08	2.35152479815215e-07
Zm00001eb285140	0.350194667520937	6.45671984082816	54.6926377044953	4.08839209396899e-08	2.3532517295892e-07
Zm00001eb056450	-0.303711038863481	8.42041835830231	54.673422697103	4.10214104028177e-08	2.36062148573819e-07
Zm00001eb345540	0.390381898479827	5.8379980128918	54.6720946690349	4.10309311308584e-08	2.36062544343052e-07
Zm00001eb020710	-0.361775686014678	6.23432511678815	54.665793123322	4.10761396104338e-08	2.36268214364483e-07
Zm00001eb383930	-0.623789478660627	4.0192087481787	54.6054291333237	4.15119137519859e-08	2.3871978953623e-07
Zm00001eb356650	0.461093846002961	5.01831801750917	54.587500254584	4.16422953967294e-08	2.39414440039898e-07
Zm00001eb317210	0.349054342628293	6.48705116040128	54.5850363389541	4.16602476108475e-08	2.39462527981799e-07
Zm00001eb189180	-0.469164757268099	5.25537217098045	54.5653818706072	4.1803748004259e-08	2.40232076945782e-07
Zm00001eb145100	0.356135949200043	6.32948754878517	54.560114508948	4.184229567763e-08	2.40398282619924e-07
Zm00001eb103680	-1.99071552542209	0.675471017323887	54.5536881786499	4.18893764609606e-08	2.40613426198825e-07
Zm00001eb177150	0.348830998800129	6.35097184837528	54.5456673152967	4.194821872848e-08	2.40896013507424e-07
Zm00001eb255340	-0.557388632988491	4.56878208001071	54.5325559014102	4.20445966416777e-08	2.41393977270322e-07
Zm00001eb094240	0.685024689584195	3.72663948937391	54.5055307572796	4.22439985936172e-08	2.42483076275704e-07
Zm00001eb022060	-0.733816290652271	3.47933428687091	54.4527541682296	4.26363291676985e-08	2.44678842133104e-07
Zm00001eb072100	-0.559483075495459	4.32202889477701	54.4446733258318	4.26967440168979e-08	2.44969258401568e-07
Zm00001eb202940	0.486701301732795	4.81262614977307	54.4377962734696	4.27482311362733e-08	2.45208330874696e-07
Zm00001eb084890	0.361251554411506	6.24374262769378	54.4350686496176	4.27686707145997e-08	2.4526924250221e-07
Zm00001eb278450	0.398178026827987	5.68321999861189	54.4324015285673	4.27886670276583e-08	2.45327584714363e-07
Zm00001eb304560	-0.334822110155709	7.26807328942654	54.4235094455001	4.28554063256851e-08	2.4565383818774e-07
Zm00001eb077430	0.5466950802071	4.48332688112825	54.4168307330596	4.2905606495656e-08	2.45885158840984e-07
Zm00001eb179290	-1.05089771381363	2.61693006614324	54.4036889777308	4.30045696357042e-08	2.46395762021499e-07
Zm00001eb112850	-0.498668348459392	4.74661512473602	54.3858904379846	4.31389900967461e-08	2.47109237996843e-07
Zm00001eb058300	0.455563848605028	5.12956038149936	54.3773895049285	4.32033505855611e-08	2.4742116048484e-07
Zm00001eb350800	-1.42624366604882	1.64398238484354	54.3706519115072	4.32544338544529e-08	2.47656920108886e-07
Zm00001eb019290	-0.458584564222284	5.22340343964053	54.3647245581444	4.32994274802788e-08	2.47857712885621e-07
Zm00001eb212740	-0.386720738202732	5.77968521911607	54.3340496362837	4.35330779252453e-08	2.49087388449299e-07
Zm00001eb421360	0.349656875863264	7.21633200283619	54.3339037686576	4.3534192215463e-08	2.49087388449299e-07
Zm00001eb294980	0.388954919658727	5.82310800744068	54.3025651973082	4.3774298469283e-08	2.50403825989542e-07
Zm00001eb431160	-1.1631541924118	2.14863155448461	54.2972205280265	4.38153889327398e-08	2.50581483534503e-07
Zm00001eb400470	-1.21521737536815	2.04673978927159	54.2840731601655	4.39166432775379e-08	2.51103059948834e-07
Zm00001eb108230	0.663416975436691	3.84877677078802	54.2808365734845	4.39416082212381e-08	2.51188296023214e-07
Zm00001eb179710	-0.521898905815194	4.59247864225347	54.2756873566659	4.39813572734145e-08	2.51357985790281e-07
Zm00001eb214520	0.344027185928531	6.6112688459463	54.2365365463746	4.42848411577006e-08	2.53031399682679e-07
Zm00001eb439810	0.378309973064237	5.82650808004373	54.2353047913971	4.4294425602109e-08	2.53031399682679e-07
Zm00001eb059170	0.468267613564419	5.01440280508529	54.2210374761824	4.44056033654513e-08	2.53608493952011e-07
Zm00001eb130620	-0.398159408749623	5.60802371567629	54.2033181027862	4.45440972240989e-08	2.54341295878343e-07
Zm00001eb253040	0.438318751851899	5.24342408311152	54.1833647525709	4.47006053905596e-08	2.55167063241706e-07
Zm00001eb337780	-0.601209238721551	4.34532407930039	54.1810629402718	4.47186979550323e-08	2.55167063241706e-07
Zm00001eb270240	0.329437554227334	7.00514679511384	54.1809776115666	4.47193688011591e-08	2.55167063241706e-07
Zm00001eb268200	-1.8879545388744	1.32475732103394	54.1775534178841	4.47462983760999e-08	2.55262403367541e-07
Zm00001eb316530	0.559370914027603	4.37049332344078	54.1450362860594	4.5002896188673e-08	2.56667579884016e-07
Zm00001eb048220	-0.546893830645845	4.78544391503823	54.1427932407406	4.50206543875302e-08	2.56710238202869e-07
Zm00001eb088520	1.23935002912966	1.87082623773545	54.1145041128328	4.52452644790212e-08	2.57932088647239e-07
Zm00001eb339040	0.623659395586117	4.06197266017621	54.1131507508029	4.52560399259863e-08	2.57934641066068e-07
Zm00001eb295010	-0.500146253024454	4.71817757573607	54.1090963581674	4.52883373793169e-08	2.5805982798276e-07
Zm00001eb178520	0.368252723633379	6.0386793811174	54.1077263037916	4.52992568633672e-08	2.58063170657527e-07
Zm00001eb364090	0.359919995235263	6.10449698985403	54.1060135335157	4.53129117945911e-08	2.58082091692112e-07
Zm00001eb418370	0.372544209774675	6.01084301109475	54.0962553881184	4.53907919696094e-08	2.58466718978795e-07
Zm00001eb214110	-0.606050032717355	4.12320869543334	54.0797515763071	4.55228358511905e-08	2.59159522540115e-07
Zm00001eb320530	0.366765322050583	6.0620725441966	54.0776969356167	4.55393034005215e-08	2.59194189249778e-07
Zm00001eb428340	0.860505867185114	3.1027819893824	54.0705780446418	4.55964092763166e-08	2.59460086961952e-07
Zm00001eb194530	-1.77390031650321	1.11256076952667	54.0622929494089	4.56629666647197e-08	2.59779633815803e-07
Zm00001eb058670	-0.731443721798586	3.45057247446316	54.0344698896782	4.58872421734615e-08	2.60996099586017e-07
Zm00001eb183460	0.416106050396105	5.47908455783997	54.0160945971133	4.60360076154593e-08	2.61780795303431e-07
Zm00001eb229780	-2.29152723630404	0.28201476627275	54.0148419799593	4.60461675182371e-08	2.61780795303431e-07
Zm00001eb000870	0.363977153098534	6.14410809263341	53.9990107010731	4.61747811257322e-08	2.62452243653883e-07
Zm00001eb231310	0.435667918472379	5.42275432565089	53.9883398223944	4.62616884477283e-08	2.62886386571562e-07
Zm00001eb088080	0.846137190494226	3.04989899581666	53.9757512600603	4.63644392107386e-08	2.63410343332165e-07
Zm00001eb411100	-0.685086435215697	3.65380790964318	53.9612276933398	4.64832874974679e-08	2.64025495849275e-07
Zm00001eb169950	-1.06948074981671	2.38877545462832	53.9431456560028	4.66317111320488e-08	2.64808318672787e-07
Zm00001eb325370	0.43853671131006	5.18759601029449	53.9415540948923	4.6644799486024e-08	2.64822429452932e-07
Zm00001eb118990	-4.14669784588199	-0.390164985802354	53.9052649436057	4.6944296211932e-08	2.66462226793864e-07
Zm00001eb052080	0.772836737359756	3.75354709424227	53.8887741396351	4.70810754966284e-08	2.67177882419517e-07
Zm00001eb289470	1.20825239251659	1.93626233701186	53.8869754026093	4.70960204999349e-08	2.672019790972e-07
Zm00001eb135320	-0.54781080398097	4.50807796169155	53.8627929530809	4.72974368063791e-08	2.68283780204251e-07
Zm00001eb060550	0.309043179459323	7.67196511515702	53.8492277658241	4.7410825133839e-08	2.68865885040334e-07
Zm00001eb135520	-0.447762655257412	5.22316241092979	53.8256282201298	4.76087823751055e-08	2.69927205407097e-07
Zm00001eb232030	0.357647255801771	6.08759136745138	53.8157519736621	4.76918885375186e-08	2.70240928151181e-07
Zm00001eb063980	0.294701186050365	9.03363547198473	53.8152218490292	4.76963537936064e-08	2.70240928151181e-07
Zm00001eb055840	0.459180341467645	5.35547222695086	53.8151953474883	4.76965770286448e-08	2.70240928151181e-07
Zm00001eb082060	0.636794848978867	3.95457798460878	53.8036602605406	4.77938487933982e-08	2.70693892735493e-07
Zm00001eb043040	-2.68496581986388	0.24252245820697	53.8031447507313	4.77982008794204e-08	2.70693892735493e-07
Zm00001eb109690	0.359899985389493	6.11311237214832	53.7914734085325	4.78968473998959e-08	2.71191059581138e-07
Zm00001eb212540	0.548639876815175	4.36345398071285	53.7859811647831	4.79433433817311e-08	2.71392792601707e-07
Zm00001eb251370	-0.533619992271793	4.46634300607877	53.7634036306025	4.81349873459194e-08	2.72415886916913e-07
Zm00001eb213200	-0.539838808765345	4.42401220636216	53.7616370836404	4.81500168042615e-08	2.72439209262898e-07
Zm00001eb277790	0.32381553715434	7.06639702144033	53.7544634497561	4.82111004022314e-08	2.72700433111877e-07
Zm00001eb272650	0.331283947655161	7.08602354085711	53.7536511318371	4.82180225274094e-08	2.72700433111877e-07
Zm00001eb387270	0.491079490020243	4.73547732385428	53.7178636311549	4.85240421891233e-08	2.74369018264287e-07
Zm00001eb351580	1.3801961208853	1.5470904017771	53.7128994369165	4.856665503124e-08	2.74547806565237e-07
Zm00001eb174450	0.393434104560489	5.63384980023825	53.7028099830409	4.86533867925799e-08	2.74975862218756e-07
Zm00001eb202960	-0.468356284634285	4.94697260505818	53.6453252775085	4.91507150178199e-08	2.77723779993224e-07
Zm00001eb244960	-0.520670165343501	4.59321327623088	53.6093339581912	4.94648613864722e-08	2.79435628393382e-07
Zm00001eb275610	-1.04495120395357	2.3914232749181	53.6044496510563	4.95076588833304e-08	2.79614152105648e-07
Zm00001eb431170	-1.15609263663411	2.12039560881971	53.5886729367356	4.9646169311613e-08	2.80333049639958e-07
Zm00001eb107700	-0.32918654061327	6.84668384178091	53.5871143697368	4.96598751237117e-08	2.80347057236596e-07
Zm00001eb245580	0.400849833751893	5.50831615752016	53.5453446727777	5.00287046258221e-08	2.82365400684725e-07
Zm00001eb239510	-0.820146192618084	3.08700770099614	53.5313632701934	5.01528155399586e-08	2.83001935858668e-07
Zm00001eb294000	-0.566317052379012	4.29177202646391	53.487277771732	5.05463188624101e-08	2.85157965572327e-07
Zm00001eb311620	-0.457771794422195	5.05516540448997	53.4574218061029	5.08146867120247e-08	2.86607226881847e-07
Zm00001eb332330	-0.942414998864945	2.86766423351451	53.4508290080904	5.08741530608147e-08	2.86877844365285e-07
Zm00001eb267080	-1.59097622247599	1.24316531703112	53.4370874213091	5.0998340306511e-08	2.8751321651357e-07
Zm00001eb212260	-0.413190214348658	5.54435671518165	53.4015735156187	5.13207965776699e-08	2.89265830405621e-07
Zm00001eb375430	0.32171737481689	7.20583550826202	53.3833962561172	5.1486684720576e-08	2.90135367982037e-07
Zm00001eb440670	0.474827514009451	4.92855889069219	53.3584740745213	5.17150614957763e-08	2.91356566852473e-07
Zm00001eb282520	-0.477245249403275	4.92244328611797	53.3208807089874	5.20616056255323e-08	2.93242805705383e-07
Zm00001eb355850	-0.641501478692449	3.83831860682593	53.3034593325279	5.22230418929811e-08	2.94085788337588e-07
Zm00001eb126270	-2.08834241903688	0.614848751145289	53.2939105877266	5.23117531875465e-08	2.94518944061987e-07
Zm00001eb316280	-2.24736060496003	0.465963087603075	53.2704690853502	5.2530217990151e-08	2.95648130574336e-07
Zm00001eb425140	0.367091821200448	5.9181920333921	53.2698509301814	5.25359921316878e-08	2.95648130574336e-07
Zm00001eb299760	-0.53212150753909	4.69461854377213	53.2560236362457	5.26653295777892e-08	2.96309215184791e-07
Zm00001eb318170	-0.729843912564293	3.44177882266911	53.2456780286224	5.27623229861669e-08	2.96788066797189e-07
Zm00001eb311180	-0.287265270094719	9.34139025618417	53.2420394091061	5.2796481652512e-08	2.96913336922199e-07
Zm00001eb144810	0.440888183435563	5.63259773925357	53.2390573008397	5.28244947662372e-08	2.97003997475636e-07
Zm00001eb283650	-1.90609424747877	0.794767558496051	53.22392792301	5.29668613413321e-08	2.97737421111809e-07
Zm00001eb248220	0.357622920224019	6.48566009043471	53.2216631980767	5.29882075882974e-08	2.97790388055294e-07
Zm00001eb314430	0.470972252062941	4.96954254265438	53.2159244374192	5.30423397256415e-08	2.98027544352732e-07
Zm00001eb349240	0.321771308313306	7.35969508878528	53.2080852239372	5.31163805275779e-08	2.98376429076981e-07
Zm00001eb159000	-1.19535260482787	2.15187359627398	53.1723694893018	5.34551159933917e-08	3.00211720695965e-07
Zm00001eb199320	-0.543922366488813	4.37452557802747	53.1587069818295	5.3585304850121e-08	3.00875222264337e-07
Zm00001eb101440	-0.562957622488241	4.27233636714139	53.1505077540234	5.36635975060978e-08	3.01247099958371e-07
Zm00001eb405000	0.416973749800811	5.3803810338561	53.1181869268084	5.39734168229759e-08	3.02918221382881e-07
Zm00001eb020350	0.691197812081467	3.77509952799628	53.098828711252	5.41598961404766e-08	3.03896519008853e-07
Zm00001eb136130	0.309997630160139	7.49995560890353	53.0609264470806	5.45270118396355e-08	3.05887718035691e-07
Zm00001eb211090	0.347596798627878	6.71877043917166	53.0580593301426	5.45548904664687e-08	3.05975384998889e-07
Zm00001eb101840	-1.18613684284183	2.18940857254909	53.0341595137897	5.47878766592422e-08	3.07213116202194e-07
Zm00001eb265270	-0.723136688979717	3.71556946295935	52.9924692902171	5.51968448993051e-08	3.09436857768832e-07
Zm00001eb370460	0.607714951852149	3.98143419932598	52.976149394264	5.53578269104182e-08	3.10269687407472e-07
Zm00001eb154510	0.312951612107236	8.42473795405774	52.9582053340914	5.55354101743601e-08	3.11195169195567e-07
Zm00001eb100180	0.324705532673904	6.86716169395214	52.9328865878014	5.57870148894503e-08	3.12534925272324e-07
Zm00001eb152980	0.436699829366283	5.46275548695361	52.9050244625684	5.6065305232145e-08	3.14023547470917e-07
Zm00001eb095700	0.557349830264552	4.57342946432217	52.8898540353324	5.62174538068963e-08	3.14805136508349e-07
Zm00001eb071820	-0.450511406894865	5.11419563765239	52.8813656872865	5.63027786664898e-08	3.15212261196051e-07
Zm00001eb135650	-0.984555789481839	2.65973930540729	52.8739675257263	5.63772580335772e-08	3.15558498294171e-07
Zm00001eb317080	0.44580715115498	5.08767599902156	52.8519726999123	5.65993096176522e-08	3.16730384858346e-07
Zm00001eb174670	0.345491512761536	6.35797096189445	52.8507195103986	5.6611989509816e-08	3.16730384858346e-07
Zm00001eb106130	0.524922237764545	4.46968350200519	52.7957666838272	5.71710084787075e-08	3.19786324021438e-07
Zm00001eb377760	-0.640551254885958	3.87125293431539	52.7625751068618	5.75115165689389e-08	3.21618926625447e-07
Zm00001eb374680	-1.58293953680474	1.16309516387368	52.7382919755626	5.7762008848934e-08	3.22947430266874e-07
Zm00001eb403820	0.414710928046876	5.47043624945881	52.731382708722	5.78334945116605e-08	3.23266443596421e-07
Zm00001eb165400	0.680987561388301	4.06357951483793	52.7302759311619	5.7844954411708e-08	3.23266443596421e-07
Zm00001eb103890	0.434417410865354	5.19964767670231	52.7096328061263	5.80591454490484e-08	3.24390862995522e-07
Zm00001eb200450	0.407608605071382	5.70645784119984	52.7007224851603	5.81518602227397e-08	3.24836213165494e-07
Zm00001eb201480	0.568623344452195	4.21136035448808	52.6839648424872	5.83266584915614e-08	3.2573977992548e-07
Zm00001eb415410	0.30321165798148	8.26286800528701	52.6704585460621	5.84679514145317e-08	3.26455865543914e-07
Zm00001eb244440	-3.520823187162	-0.567345540388202	52.6685106623615	5.84883589489461e-08	3.26496818227521e-07
Zm00001eb012750	-1.38582774474063	1.96319763961094	52.6484814145968	5.86986436440365e-08	3.27597458102751e-07
Zm00001eb390500	-0.31313572844383	7.47443380011435	52.6319815384783	5.88724818144628e-08	3.28494243368232e-07
Zm00001eb349130	-1.00090444709125	2.55457643549614	52.6061819636477	5.91454044761989e-08	3.29943372077969e-07
Zm00001eb211870	-0.45902999000199	5.26060779858125	52.60071766359	5.92033825761163e-08	3.30193050432895e-07
Zm00001eb297760	0.318427366209801	7.48198946766767	52.5884131939804	5.93341600684649e-08	3.30848548271916e-07
Zm00001eb001950	-0.880758696061152	2.8656172437547	52.5478416485636	5.97675681710095e-08	3.3319085157834e-07
Zm00001eb193840	0.34710103434977	6.41122242401018	52.5360130691796	5.9894564798006e-08	3.33824315070342e-07
Zm00001eb230250	-0.928320289732508	2.76968299994013	52.5248986982886	6.00141566158396e-08	3.34416234154528e-07
Zm00001eb289280	-1.46874635728588	1.43821861632896	52.5224271470589	6.0040785494379e-08	3.34489988338638e-07
Zm00001eb413370	0.293928715309046	8.44165920115898	52.5045289276992	6.02340015283567e-08	3.35491567388651e-07
Zm00001eb394660	0.419319637101452	5.70799921817883	52.4779941098572	6.05216777096382e-08	3.3701870697842e-07
Zm00001eb279340	0.405802242583119	5.56576483873861	52.4731992258506	6.057381795999e-08	3.37233861692098e-07
Zm00001eb246580	0.582458064999852	4.10617278878999	52.4707808836724	6.0600133595381e-08	3.37305178637094e-07
Zm00001eb015430	-0.865206864675387	3.02567772782597	52.4600123894582	6.07174616006094e-08	3.37780244599882e-07
Zm00001eb396510	-0.766513993730013	3.2579229903477	52.4592242794179	6.0726057988127e-08	3.37780244599882e-07
Zm00001eb396500	-0.766513993730013	3.2579229903477	52.4592242794179	6.0726057988127e-08	3.37780244599882e-07
Zm00001eb106810	-0.81402650392698	3.07275388209106	52.4371304476035	6.09675795798357e-08	3.38972684774354e-07
Zm00001eb106820	-0.81402650392698	3.07275388209106	52.4371304476035	6.09675795798357e-08	3.38972684774354e-07
Zm00001eb116940	0.594945132124166	4.10409501054627	52.42572862039	6.1092622179739e-08	3.39592307798572e-07
Zm00001eb096030	-0.366573136901595	6.30058380654829	52.4201040122593	6.11544077312113e-08	3.39860109721184e-07
Zm00001eb321750	0.424950410129283	5.26543184551129	52.4176807344893	6.11810477189548e-08	3.39932517637574e-07
